company,vessel,captain,observers,dep_date,arr_date,das,trip,drag,drag_all,location,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,depth,id_status,com_status,order,family,class,groups,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,entered_by
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,5,35,Zone 6,17/09/2019,night,1:15:00 am,5:53:00 am,4:38,7,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.06,46.38,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,3.11,74.07,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,6,36,Zone 5,18/09/2019,day,2:10:00 pm,6:00:00 pm,3:50,7,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,3.5,61.3,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,arius_proops,AXP,cuirass,0.8,13.79,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,6.68,46.38,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.9,15.59,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,yes,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_mitchilli,ANB,negli,0.32,46.38,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,2.28,35.1,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,8,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.12,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,3,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.8,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,larimus_breviceps,LRJ,shorthead_drum,4,46.38,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,1.5,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.5,15.59,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.12,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.01,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.32,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,0.6,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,4.5,46.38,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,0,0.02,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,0.32,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.5,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.12,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,46.38,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,6,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.3,15.59,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,1.55,14.46,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,46.38,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.13,1.3,d_spellen
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,0.04,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,1.3,21.43,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_mitchilli,ANB,negli,0.7,46.38,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,6,18,Zone 8,28/04/2019,night,4:40:00 pm,10:12:00 pm,5:32,9,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,0.3,4.87,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,0.3,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,4,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,0.01,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.1,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,larimus_breviceps,LRJ,shorthead_drum,0.7,46.38,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,1,19,Zone 8,20/06/2019,day,5:30:00 am,9:30:00 am,4:00,11,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,1.3,6.3,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,2,44,06:28 N - 57:15 W,17/02/2020,night,2:15:00 am,6:00:00 am,3:45,11,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.5,21.43,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,3,45,06:28 N - 57:15 W,17/02/2020,day,2:15:00 pm,6:00:00 pm,3:45,11,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.05,21.43,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.32,46.38,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,1,25,06 41- 57 45,02/08/2019,day,5:45:00 am,9:15:00 am,3:30,8,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,0.19,2.93,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.5,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.23,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,0.15,46.38,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,2,26,06 41- 57 43,03/08/2019,day,9:30:00 am,1:00:00 pm,3:30,8,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,0.03,31.43,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,6,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,4,46,06:24 N - 57:12 W,18/02/2020,night,2:14:00 am,6:00:00 am,3:46,10,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.2,21.43,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,5,29,06:38 57:31,05/08/2019,night,6:15:00 pm,10:00:00 pm,3:45,7,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,0.22,31.43,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,2.6,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.15,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.5,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,0.32,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.2,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,5,47,06:25 N - 57:13 W,19/02/2020,night,2:15:00 am,6:00:00 am,3:45,10,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,1.3,21.43,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,6,48,06:25 N - 57:13 W,19/02/2020,day,10:15:00 am,2:00:00 pm,3:45,12,yes,no,pleuronectiformes,cynoglossidae,actinopterygii,discarded_bycatch,flat_fish,symphurus_plagusia,YFS,tongue_fish,0.28,3.04,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,0.93,46.38,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,1,1,06 38 - 57 30,15/02/2019,day,8:00:00 am,12:00:00 pm,4:00,10,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.2,0.51,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,2,2,06 38 - 57 30,15/02/2019,night,8:20:00 pm,12:20:00 am,4:00,10,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.6,0.6,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_mitchilli,ANB,negli,0.1,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,0.21,46.38,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,6,30,06:38 57:31,05/08/2019,night,2:15:00 pm,6:00:00 pm,3:45,8,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,0.7,31.43,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.2,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.2,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,perciformes,ephippidae,actinopterygii,discarded_bycatch,bony_fish,chaetodipterus_faber,HRF,sea_donkey,2,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,0.5,46.38,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,3,3,06 40 - 57 30,16/02/2019,day,9:45:00 am,1:45:00 pm,4:00,10,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.04,0.11,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.14,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,larimus_breviceps,LRJ,shorthead_drum,0.6,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,unknown,unknown,unknown,discarded_bycatch,flat_fish,scyphozoa_sp.,NA,jelly_fish,0.03,46.38,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.02,0.08,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,1,46.38,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,0.02,0.04,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.12,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,unknown,unknown,unknown,discarded_bycatch,other,scyphozoa_sp.,NA,jelly_fish,0.12,46.38,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,torpediniformes,narcinidae,elasmobranchii,discarded_bycatch,flat_fish,narcine_brasiliensis,TNA,brazilian_electric_stingray,0.73,46.38,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.32,46.38,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.23,46.38,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,1.88,46.38,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,6,46.38,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,no,perciformes,trichiuridae,actinopterygii,discarded_bycatch,bony_fish,trichiurus_lepturus,LHT,silverbelt,3.67,63.03,c_danjou
